id,version,employeeId,netSalary,status
PR_E0066_01_2026,5,E0066,4675000.0,PROCESSED
PR_E0067_01_2026,5,E0067,5401000.0,PROCESSED
PR_E0068_01_2026,5,E0068,6512000.0,PROCESSED
PR_E0069_01_2026,5,E0069,6900000.0,PROCESSED
PR_E0070_01_2026,5,E0070,1.7277E7,PROCESSED
PR_E0071_01_2026,5,E0071,5539000.0,PROCESSED
PR_E0072_01_2026,5,E0072,6412000.0,PROCESSED
PR_E0073_01_2026,5,E0073,8536000.0,PROCESSED
PR_E0074_01_2026,5,E0074,6537000.0,PROCESSED
PR_E0075_01_2026,5,E0075,6409000.0,PROCESSED
PR_E0076_01_2026,5,E0076,6789000.0,PROCESSED
PR_E0077_01_2026,5,E0077,2.9221E7,PROCESSED
PR_E0078_01_2026,5,E0078,1.9683E7,PROCESSED
PR_E0079_01_2026,5,E0079,1.4209E7,PROCESSED
PR_E0080_01_2026,5,E0080,1.0286E7,PROCESSED
PR_E0081_01_2026,5,E0081,5899000.0,PROCESSED
PR_E0082_01_2026,5,E0082,5297000.0,PROCESSED
PR_E0083_01_2026,5,E0083,4710000.0,PROCESSED
PR_E0084_01_2026,5,E0084,6813000.0,PROCESSED
PR_E0085_01_2026,5,E0085,2.3761E7,PROCESSED
PR_E0086_01_2026,5,E0086,7442000.0,PROCESSED
PR_E0087_01_2026,5,E0087,3.6854E7,PROCESSED
PR_E0088_01_2026,5,E0088,1.639E7,PROCESSED
PR_E0089_01_2026,5,E0089,1.5983E7,PROCESSED
PR_E0090_01_2026,5,E0090,6528000.0,PROCESSED
PR_E0091_01_2026,5,E0091,7288000.0,PROCESSED
PR_E0092_01_2026,5,E0092,8312000.0,PROCESSED
PR_E0093_01_2026,5,E0093,3.1266E7,PROCESSED
PR_E0094_01_2026,5,E0094,7259000.0,PROCESSED
PR_E0095_01_2026,5,E0095,3.3403E7,PROCESSED
PR_E0096_01_2026,5,E0096,7386000.0,PROCESSED
PR_E0097_01_2026,5,E0097,7730000.0,PROCESSED
PR_E0098_01_2026,5,E0098,1.8917E7,PROCESSED
PR_E0099_01_2026,5,E0099,2.1859E7,PROCESSED
PR_E0100_01_2026,5,E0100,7032000.0,PROCESSED
PR_E0101_01_2026,5,E0101,8346000.0,PROCESSED
PR_E0102_01_2026,5,E0102,8858000.0,PROCESSED
PR_E0103_01_2026,5,E0103,6168000.0,PROCESSED
PR_E0104_01_2026,5,E0104,7226000.0,PROCESSED
PR_E0105_01_2026,5,E0105,5707000.0,PROCESSED
PR_E0106_01_2026,5,E0106,1.6165E7,PROCESSED
PR_E0107_01_2026,5,E0107,2.1333E7,PROCESSED
PR_E0108_01_2026,5,E0108,3.892E7,PROCESSED
PR_E0109_01_2026,5,E0109,7053000.0,PROCESSED
PR_E0110_01_2026,5,E0110,7403000.0,PROCESSED
PR_E0111_01_2026,5,E0111,1.7043E7,PROCESSED
PR_E0112_01_2026,5,E0112,4.0867E7,PROCESSED
PR_E0113_01_2026,5,E0113,4892000.0,PROCESSED
PR_E0114_01_2026,5,E0114,4.3431E7,PROCESSED
PR_E0115_01_2026,5,E0115,6449000.0,PROCESSED
PR_E0116_01_2026,5,E0116,1.0608E7,PROCESSED
PR_E0117_01_2026,5,E0117,1.4811E7,PROCESSED
PR_E0118_01_2026,5,E0118,7932000.0,PROCESSED
PR_E0119_01_2026,5,E0119,8038000.0,PROCESSED
PR_E0120_01_2026,5,E0120,5397000.0,PROCESSED
PR_E0121_01_2026,5,E0121,3.1854E7,PROCESSED
PR_E0122_01_2026,5,E0122,2.8559E7,PROCESSED
PR_E0123_01_2026,5,E0123,5855000.0,PROCESSED
PR_E0124_01_2026,5,E0124,3.3351E7,PROCESSED
PR_E0125_01_2026,5,E0125,8217000.0,PROCESSED
PR_E0126_01_2026,5,E0126,5250000.0,PROCESSED
PR_E0127_01_2026,5,E0127,7811000.0,PROCESSED
PR_E0128_01_2026,5,E0128,2.5721E7,PROCESSED
PR_E0129_01_2026,5,E0129,4.6261E7,PROCESSED
PR_E0130_01_2026,5,E0130,6396000.0,PROCESSED
PR_E0131_01_2026,5,E0131,6540000.0,PROCESSED
PR_E0132_01_2026,5,E0132,4.6423E7,PROCESSED
PR_E0133_01_2026,5,E0133,2.4858E7,PROCESSED
PR_E0134_01_2026,5,E0134,6582000.0,PROCESSED
PR_E0135_01_2026,5,E0135,1.8787E7,PROCESSED
PR_E0136_01_2026,5,E0136,3.1188E7,PROCESSED
PR_E0137_01_2026,5,E0137,3.7254E7,PROCESSED
PR_E0138_01_2026,5,E0138,6347000.0,PROCESSED
PR_E0139_01_2026,5,E0139,6634000.0,PROCESSED
PR_E0140_01_2026,5,E0140,3.3334E7,PROCESSED
PR_E0141_01_2026,5,E0141,2.8676E7,PROCESSED
PR_E0142_01_2026,5,E0142,5652000.0,PROCESSED
PR_E0143_01_2026,5,E0143,5375000.0,PROCESSED
PR_E0144_01_2026,5,E0144,2.8341E7,PROCESSED
PR_E0145_01_2026,5,E0145,6951000.0,PROCESSED
PR_E0146_01_2026,5,E0146,6542000.0,PROCESSED
PR_E0147_01_2026,5,E0147,3.6768E7,PROCESSED
PR_E0148_01_2026,5,E0148,4.3593E7,PROCESSED
PR_E0149_01_2026,5,E0149,8369000.0,PROCESSED
PR_E0150_01_2026,5,E0150,3.9227E7,PROCESSED
PR_E0151_01_2026,5,E0151,6853000.0,PROCESSED
PR_E0152_01_2026,5,E0152,1.9631E7,PROCESSED
PR_E0153_01_2026,5,E0153,9882000.0,PROCESSED
PR_E0154_01_2026,5,E0154,5287000.0,PROCESSED
PR_E0155_01_2026,5,E0155,1.681E7,PROCESSED
PR_E0156_01_2026,5,E0156,2.1178E7,PROCESSED
PR_E0157_01_2026,5,E0157,2.1314E7,PROCESSED
PR_E0158_01_2026,5,E0158,3.2772E7,PROCESSED
PR_E0159_01_2026,5,E0159,5875000.0,PROCESSED
PR_E0160_01_2026,5,E0160,7400000.0,PROCESSED
PR_E0161_01_2026,5,E0161,7882000.0,PROCESSED
PR_E0162_01_2026,5,E0162,7903000.0,PROCESSED
PR_E0163_01_2026,5,E0163,1.7839E7,PROCESSED
PR_E0164_01_2026,5,E0164,3.5541E7,PROCESSED
PR_E0165_01_2026,5,E0165,1.5936E7,PROCESSED
PR_E0166_01_2026,5,E0166,6087000.0,PROCESSED
PR_E0167_01_2026,5,E0167,3.9796E7,PROCESSED
PR_E0168_01_2026,5,E0168,6080000.0,PROCESSED
PR_E0169_01_2026,5,E0169,8192000.0,PROCESSED
PR_E0170_01_2026,5,E0170,1.0012E7,PROCESSED
PR_E0171_01_2026,5,E0171,6357000.0,PROCESSED
PR_E0172_01_2026,5,E0172,6617000.0,PROCESSED
PR_E0173_01_2026,5,E0173,5244000.0,PROCESSED
PR_E0174_01_2026,5,E0174,9936000.0,PROCESSED
PR_E0175_01_2026,5,E0175,2.1956E7,PROCESSED
PR_E0176_01_2026,5,E0176,8178000.0,PROCESSED
PR_E0177_01_2026,5,E0177,8351000.0,PROCESSED
PR_E0178_01_2026,5,E0178,2.3235E7,PROCESSED
PR_E0179_01_2026,5,E0179,5860000.0,PROCESSED
PR_E0180_01_2026,5,E0180,8625000.0,PROCESSED
PR_E0181_01_2026,5,E0181,4862000.0,PROCESSED
PR_E0182_01_2026,5,E0182,7126000.0,PROCESSED
PR_E0183_01_2026,5,E0183,5542000.0,PROCESSED
PR_E0184_01_2026,5,E0184,9802000.0,PROCESSED
PR_E0185_01_2026,5,E0185,6572000.0,PROCESSED
PR_E0186_01_2026,5,E0186,5845000.0,PROCESSED
PR_E0187_01_2026,5,E0187,5676000.0,PROCESSED
PR_E0188_01_2026,5,E0188,6215000.0,PROCESSED
PR_E0189_01_2026,5,E0189,8860000.0,PROCESSED
PR_E0190_01_2026,5,E0190,1.0586E7,PROCESSED
PR_E0191_01_2026,5,E0191,3.5082E7,PROCESSED
PR_E0192_01_2026,5,E0192,7454000.0,PROCESSED
PR_E0193_01_2026,5,E0193,5196000.0,PROCESSED
PR_E0194_01_2026,5,E0194,1.6675E7,PROCESSED
PR_E0195_01_2026,5,E0195,6080000.0,PROCESSED
PR_E0196_01_2026,5,E0196,4919000.0,PROCESSED
PR_E0197_01_2026,5,E0197,7598000.0,PROCESSED
PR_E0198_01_2026,5,E0198,6548000.0,PROCESSED
PR_E0199_01_2026,5,E0199,5824000.0,PROCESSED
PR_E0200_01_2026,5,E0200,2.8696E7,PROCESSED
PR_E0201_01_2026,5,E0201,3.5593E7,PROCESSED
PR_E0202_01_2026,5,E0202,6925000.0,PROCESSED
PR_E0203_01_2026,5,E0203,7028000.0,PROCESSED
PR_E0204_01_2026,5,E0204,4957000.0,PROCESSED
PR_E0205_01_2026,5,E0205,3.0686E7,PROCESSED
PR_E0206_01_2026,5,E0206,4.2576E7,PROCESSED
PR_E0207_01_2026,5,E0207,2.9105E7,PROCESSED
PR_E0208_01_2026,5,E0208,4.0683E7,PROCESSED
PR_E0209_01_2026,5,E0209,4.3453E7,PROCESSED
PR_E0210_01_2026,5,E0210,2.5604E7,PROCESSED
PR_E0211_01_2026,5,E0211,6321000.0,PROCESSED
PR_E0212_01_2026,5,E0212,2.4579E7,PROCESSED
PR_E0213_01_2026,5,E0213,6592000.0,PROCESSED
PR_E0214_01_2026,5,E0214,6084000.0,PROCESSED
PR_E0215_01_2026,5,E0215,3.7936E7,PROCESSED
PR_E0216_01_2026,5,E0216,2.8107E7,PROCESSED
PR_E0217_01_2026,5,E0217,6437000.0,PROCESSED
PR_E0218_01_2026,5,E0218,6234000.0,PROCESSED
PR_E0219_01_2026,5,E0219,7932000.0,PROCESSED
PR_E0220_01_2026,5,E0220,3.4978E7,PROCESSED
PR_E0221_01_2026,5,E0221,7376000.0,PROCESSED
PR_E0222_01_2026,5,E0222,2.3663E7,PROCESSED
PR_E0223_01_2026,5,E0223,2.1509E7,PROCESSED
PR_E0224_01_2026,5,E0224,6491000.0,PROCESSED
PR_E0225_01_2026,5,E0225,1.5512E7,PROCESSED
PR_E0226_01_2026,5,E0226,4.9019E7,PROCESSED
PR_E0227_01_2026,5,E0227,8545000.0,PROCESSED
PR_E0228_01_2026,5,E0228,2.6759E7,PROCESSED
PR_E0229_01_2026,5,E0229,3.3879E7,PROCESSED
PR_E0230_01_2026,5,E0230,1.5425E7,PROCESSED
PR_E0231_01_2026,5,E0231,7132000.0,PROCESSED
PR_E0232_01_2026,5,E0232,9656000.0,PROCESSED
PR_E0233_01_2026,5,E0233,4.6423E7,PROCESSED
PR_E0234_01_2026,5,E0234,3.3325E7,PROCESSED
PR_E0235_01_2026,5,E0235,8653000.0,PROCESSED
PR_E0236_01_2026,5,E0236,8163000.0,PROCESSED
PR_E0237_01_2026,5,E0237,5897000.0,PROCESSED
PR_E0238_01_2026,5,E0238,2.2236E7,PROCESSED
PR_E0239_01_2026,5,E0239,4.4762E7,PROCESSED
PR_E0240_01_2026,5,E0240,8387000.0,PROCESSED
PR_E0241_01_2026,5,E0241,3.3265E7,PROCESSED
PR_E0242_01_2026,5,E0242,9904000.0,PROCESSED
PR_E0243_01_2026,5,E0243,3.741E7,PROCESSED
PR_E0244_01_2026,5,E0244,8161000.0,PROCESSED
PR_E0245_01_2026,5,E0245,7161000.0,PROCESSED
PR_E0246_01_2026,5,E0246,6008000.0,PROCESSED
PR_E0247_01_2026,5,E0247,7106000.0,PROCESSED
PR_E0248_01_2026,5,E0248,6646000.0,PROCESSED
PR_E0249_01_2026,5,E0249,6865000.0,PROCESSED
PR_E0250_01_2026,5,E0250,7116000.0,PROCESSED
PR_E0251_01_2026,5,E0251,8040000.0,PROCESSED
PR_E0252_01_2026,5,E0252,2.9085E7,PROCESSED
PR_E0253_01_2026,5,E0253,7217000.0,PROCESSED
PR_E0254_01_2026,5,E0254,1.0572E7,PROCESSED
PR_E0255_01_2026,5,E0255,2.3099E7,PROCESSED
PR_E0256_01_2026,5,E0256,3.8449E7,PROCESSED
PR_E0257_01_2026,5,E0257,6611000.0,PROCESSED
PR_E0258_01_2026,5,E0258,8420000.0,PROCESSED
PR_E0259_01_2026,5,E0259,7676000.0,PROCESSED
PR_E0260_01_2026,5,E0260,7457000.0,PROCESSED
PR_E0261_01_2026,5,E0261,4.0813E7,PROCESSED
PR_E0262_01_2026,5,E0262,1.7342E7,PROCESSED
PR_E0263_01_2026,5,E0263,7696000.0,PROCESSED
PR_E0264_01_2026,5,E0264,4.5677E7,PROCESSED
PR_E0265_01_2026,5,E0265,5963000.0,PROCESSED
PR_E0266_01_2026,5,E0266,3.7696E7,PROCESSED
PR_E0267_01_2026,5,E0267,5192000.0,PROCESSED
PR_E0268_01_2026,5,E0268,6321000.0,PROCESSED
PR_E0269_01_2026,5,E0269,7950000.0,PROCESSED
PR_E0270_01_2026,5,E0270,6425000.0,PROCESSED
PR_E0271_01_2026,5,E0271,1.4858E7,PROCESSED
PR_E0272_01_2026,5,E0272,4.104E7,PROCESSED
PR_E0273_01_2026,5,E0273,7707000.0,PROCESSED
PR_E0274_01_2026,5,E0274,9110000.0,PROCESSED
PR_E0275_01_2026,5,E0275,4.5216E7,PROCESSED
PR_E0276_01_2026,5,E0276,5385000.0,PROCESSED
PR_E0277_01_2026,5,E0277,6294000.0,PROCESSED
PR_E0278_01_2026,5,E0278,3.3897E7,PROCESSED
PR_E0279_01_2026,5,E0279,9091000.0,PROCESSED
PR_E0280_01_2026,5,E0280,1.5148E7,PROCESSED
PR_E0281_01_2026,5,E0281,7050000.0,PROCESSED
PR_E0282_01_2026,5,E0282,5916000.0,PROCESSED
PR_E0283_01_2026,5,E0283,5149000.0,PROCESSED
PR_E0284_01_2026,5,E0284,9867000.0,PROCESSED
PR_E0285_01_2026,5,E0285,9423000.0,PROCESSED
PR_E0286_01_2026,5,E0286,1.674E7,PROCESSED
PR_E0287_01_2026,5,E0287,4.8078E7,PROCESSED
PR_E0288_01_2026,5,E0288,2.1314E7,PROCESSED
PR_E0289_01_2026,5,E0289,7464000.0,PROCESSED
PR_E0290_01_2026,5,E0290,2.319E7,PROCESSED
PR_E0291_01_2026,5,E0291,4.3247E7,PROCESSED
PR_E0292_01_2026,5,E0292,5084000.0,PROCESSED
PR_E0293_01_2026,5,E0293,5698000.0,PROCESSED
PR_E0294_01_2026,5,E0294,9576000.0,PROCESSED
PR_E0295_01_2026,5,E0295,5399000.0,PROCESSED
PR_E0296_01_2026,5,E0296,5942000.0,PROCESSED
PR_E0297_01_2026,5,E0297,2.3196E7,PROCESSED
PR_E0298_01_2026,5,E0298,2.4559E7,PROCESSED
PR_E0299_01_2026,5,E0299,4.7818E7,PROCESSED
PR_E0300_01_2026,5,E0300,5562000.0,PROCESSED
PR_E0301_01_2026,5,E0301,3.6458E7,PROCESSED
PR_E0302_01_2026,5,E0302,5838000.0,PROCESSED
PR_E0303_01_2026,5,E0303,4.1062E7,PROCESSED
PR_E0304_01_2026,5,E0304,8692000.0,PROCESSED
PR_E0305_01_2026,5,E0305,7521000.0,PROCESSED
PR_E0306_01_2026,5,E0306,8973000.0,PROCESSED
PR_E0307_01_2026,5,E0307,5701000.0,PROCESSED
PR_E0308_01_2026,5,E0308,6145000.0,PROCESSED
PR_E0309_01_2026,5,E0309,9901000.0,PROCESSED
PR_E0310_01_2026,5,E0310,8406000.0,PROCESSED
PR_E0311_01_2026,5,E0311,5847000.0,PROCESSED
PR_E0312_01_2026,5,E0312,3.7955E7,PROCESSED
PR_E0313_01_2026,5,E0313,7033000.0,PROCESSED
PR_E0314_01_2026,5,E0314,6289000.0,PROCESSED
PR_E0315_01_2026,5,E0315,7955000.0,PROCESSED
PR_E0316_01_2026,5,E0316,1.7043E7,PROCESSED
PR_E0317_01_2026,5,E0317,8656000.0,PROCESSED
PR_E0318_01_2026,5,E0318,6779000.0,PROCESSED
PR_E0319_01_2026,5,E0319,2.2034E7,PROCESSED
PR_E0320_01_2026,5,E0320,4954000.0,PROCESSED
PR_E0321_01_2026,5,E0321,2.7839E7,PROCESSED
PR_E0322_01_2026,5,E0322,1.0021E7,PROCESSED
PR_E0323_01_2026,5,E0323,5763000.0,PROCESSED
PR_E0324_01_2026,5,E0324,7417000.0,PROCESSED
PR_E0325_01_2026,5,E0325,7092000.0,PROCESSED
PR_E0326_01_2026,5,E0326,4.4826E7,PROCESSED
PR_E0327_01_2026,5,E0327,5968000.0,PROCESSED
PR_E0328_01_2026,5,E0328,2.147E7,PROCESSED
PR_E0329_01_2026,5,E0329,2.3599E7,PROCESSED
PR_E0330_01_2026,5,E0330,6374000.0,PROCESSED
PR_E0331_01_2026,5,E0331,1.5499E7,PROCESSED
PR_E0332_01_2026,5,E0332,5397000.0,PROCESSED
PR_E0333_01_2026,5,E0333,5566000.0,PROCESSED
PR_E0334_01_2026,5,E0334,1.6857E7,PROCESSED
PR_E0335_01_2026,5,E0335,2.5254E7,PROCESSED
PR_E0336_01_2026,5,E0336,8484000.0,PROCESSED
PR_E0337_01_2026,5,E0337,2.6558E7,PROCESSED
PR_E0338_01_2026,5,E0338,2.4079E7,PROCESSED
PR_E0339_01_2026,5,E0339,9956000.0,PROCESSED
PR_E0340_01_2026,5,E0340,8555000.0,PROCESSED
PR_E0341_01_2026,5,E0341,2.8185E7,PROCESSED
PR_E0342_01_2026,5,E0342,6315000.0,PROCESSED
PR_E0343_01_2026,5,E0343,7696000.0,PROCESSED
PR_E0344_01_2026,5,E0344,5032000.0,PROCESSED
PR_E0345_01_2026,5,E0345,9649000.0,PROCESSED
PR_E0346_01_2026,5,E0346,5353000.0,PROCESSED
PR_E0347_01_2026,5,E0347,8185000.0,PROCESSED
PR_E0348_01_2026,5,E0348,1.0593E7,PROCESSED
PR_E0349_01_2026,5,E0349,3.9493E7,PROCESSED
PR_E0350_01_2026,5,E0350,4875000.0,PROCESSED
PR_E0351_01_2026,5,E0351,7534000.0,PROCESSED
PR_E0352_01_2026,5,E0352,2.7538E7,PROCESSED
PR_E0353_01_2026,5,E0353,6946000.0,PROCESSED
PR_E0354_01_2026,5,E0354,5519000.0,PROCESSED
PR_E0355_01_2026,5,E0355,4.2382E7,PROCESSED
PR_E0356_01_2026,5,E0356,7950000.0,PROCESSED
PR_E0357_01_2026,5,E0357,5564000.0,PROCESSED
PR_E0358_01_2026,5,E0358,2.9959E7,PROCESSED
PR_E0359_01_2026,5,E0359,7671000.0,PROCESSED
PR_E0360_01_2026,5,E0360,5084000.0,PROCESSED
PR_E0361_01_2026,5,E0361,7106000.0,PROCESSED
PR_E0362_01_2026,5,E0362,2.2502E7,PROCESSED
PR_E0363_01_2026,5,E0363,6587000.0,PROCESSED
PR_E0364_01_2026,5,E0364,5450000.0,PROCESSED
PR_E0365_01_2026,5,E0365,6303000.0,PROCESSED
PR_E0366_01_2026,5,E0366,7598000.0,PROCESSED
PR_E0367_01_2026,5,E0367,5672000.0,PROCESSED
PR_E0368_01_2026,5,E0368,3.0271E7,PROCESSED
PR_E0369_01_2026,5,E0369,7615000.0,PROCESSED
PR_E0370_01_2026,5,E0370,6875000.0,PROCESSED
PR_E0371_01_2026,5,E0371,5548000.0,PROCESSED
PR_E0372_01_2026,5,E0372,2.8938E7,PROCESSED
PR_E0373_01_2026,5,E0373,9112000.0,PROCESSED
PR_E0374_01_2026,5,E0374,3.0452E7,PROCESSED
PR_E0375_01_2026,5,E0375,5697000.0,PROCESSED
PR_E0376_01_2026,5,E0376,7032000.0,PROCESSED
PR_E0377_01_2026,5,E0377,4885000.0,PROCESSED
PR_E0378_01_2026,5,E0378,7503000.0,PROCESSED
PR_E0379_01_2026,5,E0379,6150000.0,PROCESSED
PR_E0380_01_2026,5,E0380,7323000.0,PROCESSED
PR_E0381_01_2026,5,E0381,7534000.0,PROCESSED
PR_E0382_01_2026,5,E0382,5994000.0,PROCESSED
PR_E0383_01_2026,5,E0383,7213000.0,PROCESSED
PR_E0384_01_2026,5,E0384,2.925E7,PROCESSED
PR_E0385_01_2026,5,E0385,1.6217E7,PROCESSED
PR_E0386_01_2026,5,E0386,3.1889E7,PROCESSED
PR_E0387_01_2026,5,E0387,6729000.0,PROCESSED
PR_E0388_01_2026,5,E0388,8692000.0,PROCESSED
PR_E0389_01_2026,5,E0389,2.79E7,PROCESSED
PR_E0390_01_2026,5,E0390,8513000.0,PROCESSED
PR_E0391_01_2026,5,E0391,6389000.0,PROCESSED
PR_E0392_01_2026,5,E0392,7753000.0,PROCESSED
PR_E0393_01_2026,5,E0393,9962000.0,PROCESSED
PR_E0394_01_2026,5,E0394,8293000.0,PROCESSED
PR_E0395_01_2026,5,E0395,6047000.0,PROCESSED
PR_E0396_01_2026,5,E0396,6288000.0,PROCESSED
PR_E0397_01_2026,5,E0397,4.1787E7,PROCESSED
PR_E0398_01_2026,5,E0398,4.0251E7,PROCESSED
PR_E0399_01_2026,5,E0399,7281000.0,PROCESSED
PR_E0400_01_2026,5,E0400,4.3301E7,PROCESSED
PR_E0401_01_2026,5,E0401,1.6974E7,PROCESSED
PR_E0402_01_2026,5,E0402,2.2326E7,PROCESSED
PR_E0403_01_2026,5,E0403,6155000.0,PROCESSED
PR_E0404_01_2026,5,E0404,9204000.0,PROCESSED
PR_E0405_01_2026,5,E0405,5910000.0,PROCESSED
PR_E0406_01_2026,5,E0406,7790000.0,PROCESSED
PR_E0407_01_2026,5,E0407,6781000.0,PROCESSED
PR_E0408_01_2026,5,E0408,2.8287E7,PROCESSED
PR_E0409_01_2026,5,E0409,1.5248E7,PROCESSED
PR_E0410_01_2026,5,E0410,6836000.0,PROCESSED
PR_E0411_01_2026,5,E0411,1.7762E7,PROCESSED
PR_E0412_01_2026,5,E0412,3.2157E7,PROCESSED
PR_E0413_01_2026,5,E0413,4948000.0,PROCESSED
PR_E0414_01_2026,5,E0414,5226000.0,PROCESSED
PR_E0415_01_2026,5,E0415,5715000.0,PROCESSED
PR_E0416_01_2026,5,E0416,3.9039E7,PROCESSED
PR_E0417_01_2026,5,E0417,5663000.0,PROCESSED
PR_E0418_01_2026,5,E0418,7169000.0,PROCESSED
PR_E0419_01_2026,5,E0419,6959000.0,PROCESSED
PR_E0420_01_2026,5,E0420,3.8433E7,PROCESSED
PR_E0421_01_2026,5,E0421,6692000.0,PROCESSED
PR_E0422_01_2026,5,E0422,2.7951E7,PROCESSED
PR_E0423_01_2026,5,E0423,8406000.0,PROCESSED
PR_E0424_01_2026,5,E0424,5424000.0,PROCESSED
PR_E0425_01_2026,5,E0425,7505000.0,PROCESSED
PR_E0426_01_2026,5,E0426,5071000.0,PROCESSED
PR_E0427_01_2026,5,E0427,5936000.0,PROCESSED
PR_E0428_01_2026,5,E0428,6739000.0,PROCESSED
PR_E0429_01_2026,5,E0429,2.3735E7,PROCESSED
PR_E0430_01_2026,5,E0430,7430000.0,PROCESSED
PR_E0431_01_2026,5,E0431,2.3527E7,PROCESSED
PR_E0432_01_2026,5,E0432,7200000.0,PROCESSED
PR_E0433_01_2026,5,E0433,5097000.0,PROCESSED
PR_E0434_01_2026,5,E0434,5414000.0,PROCESSED
PR_E0435_01_2026,5,E0435,7946000.0,PROCESSED
PR_E0436_01_2026,5,E0436,1.88E7,PROCESSED
PR_E0437_01_2026,5,E0437,4.4956E7,PROCESSED
PR_E0438_01_2026,5,E0438,1.4681E7,PROCESSED
PR_E0439_01_2026,5,E0439,4.0153E7,PROCESSED
PR_E0440_01_2026,5,E0440,7944000.0,PROCESSED
PR_E0441_01_2026,5,E0441,6500000.0,PROCESSED
PR_E0442_01_2026,5,E0442,1.9293E7,PROCESSED
PR_E0443_01_2026,5,E0443,4.2349E7,PROCESSED
PR_E0444_01_2026,5,E0444,3.8098E7,PROCESSED
PR_E0445_01_2026,5,E0445,8574000.0,PROCESSED
